id,name,brand,barcode,category,serving_size,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,is_verified,created_by,created_at,name_tr,category_tr
019186d1-85f4-474d-b908-16b14f0b8912,Orzo rice,Morrisons,5010251461036,protein,1 dry (75 g),373,11.7,74.9,2.0,4.3,2.9,0.0,true,,2026-02-14 19:39:32.32152+00,Arpa pirinci,protein
0193e785-2bef-4bba-ada4-52ad7acd1821,Carottes rapees citron dnp 500g,Bonduelle,3083681148626,vegetables,500 g,73,1.0,5.5,4.5,3.0,4.5,284.0,true,,2026-02-14 19:21:44.598161+00,Limonlu rendelenmiş havuç (dnp) 500g,sebze
0198bd18-a4d0-4e60-ba61-647a7323b252,Pizza Turkey Salami,Baktatsuntat,4040328040575,protein,100g,303,23.0,1.1,23.0,,0.5,1560.0,true,,2026-02-14 19:33:54.320247+00,Pizza Hindi Salamı,protein
019a1935-c9d0-4b2d-aad8-579239466bf7,4 Battered Cod Fish Fillets,The Fishmonger,4088600301198,protein,104g,223,11.1,17.9,11.8,0.8,0.5,303.0,true,,2026-02-14 19:33:13.828135+00,4 Adet Kızarmış Morina Balığı Filetosu,protein
019e537b-97f1-48f2-b1f0-a25ecad9a8f2,Madeleines extra moelleuses,Ker Cadélac,3259426030666,snacks,1g,465,4.9,50.0,27.0,,28.0,400.0,true,,2026-02-14 19:45:25.480429+00,Ekstra yumuşak madeleinler,atıştırmalıklar
019fd05c-d684-4be9-a41d-b76b0e6fd3c8,100% jus de pomme,Fruima,26042152,beverages,150ml,44,0.5,10.0,0.5,,9.8,4.0,true,,2026-02-14 19:42:29.248299+00,%100 elma suyu,içecekler
01a28ebf-cdfd-4f49-ad0c-f5cfbfe0ec21,L'original Ail & Fines herbes,"Savencia,Tartare",3272770011365,dairy,20 g,348,7.0,2.3,34.5,,2.3,440.0,true,,2026-02-14 19:36:40.6709+00,Orijinal Sarımsak ve Otlar,günlük
01b4db62-6c52-4420-b50d-4de23601f38c,Total 2% Milkfat Yogurt,FAGE,689544080206,dairy,1 portion (150 g),67,9.3,3.3,2.0,,,0.0,true,,2026-02-14 19:37:43.332543+00,Toplam %2 Süt Yağı İçeren Yoğurt,günlük
01b7014a-8217-445e-afe6-63569511f5ff,MOZZARELLA,TESCO,5059697680106,dairy,100g,236,18.0,0.6,18.0,0.0,0.6,160.0,true,,2026-02-14 19:36:38.434398+00,MOZZARELLA,günlük
01b7c759-ecb7-4479-a49f-19a434cd4ed9,Taste The Difference Pomodoro Baby Plum Tomatoes,Sainsbury's,1060782,vegetables,100g,25,1.1,3.4,0.5,,3.4,0.0,true,,2026-02-14 19:28:52.195136+00,Taste The Difference Pomodoro Bebek Erik Domatesleri,sebze
01b8f422-65d7-42d8-a646-e5e1cdc2569c,Whey protein baked bar,,817719020461,snacks,1 BAR (46 g),413,34.8,30.4,17.4,2.2,6.5,435.0,true,,2026-02-14 19:24:24.01332+00,Peynir altı suyu proteinli fırınlanmış bar,atıştırmalıklar
01b9a316-cb01-4974-9caa-b0685f10e24e,Quick cook medium noodles,"Sainsbury's,By sainsbury's",1758979,grains,1 portion (150 g),179,6.5,32.0,2.4,2.0,0.5,62.7,true,,2026-02-14 19:38:44.453226+00,Hızlı pişirilen orta boy erişte,tahıllar
01bd040c-b499-40ab-9ab9-7de2180d53dc,dried bananas,The Foodie Market,4088600544618,fruits,100g,500,2.1,60.0,27.1,3.9,15.3,4.0,true,,2026-02-14 19:22:01.5504+00,kurutulmuş muzlar,meyveler
01c1a971-14b5-40a3-bd7a-023e97dffc67,Extra Mature Grated Cheddar,Tesco,5010204155746,dairy,30g,415,24.9,2.0,34.2,,0.1,708.0,true,,2026-02-14 19:36:59.028264+00,Ekstra Olgun Rendelenmiş Çedar Peyniri,günlük
01c1dbc0-db8c-41d9-9d26-22f021b1ae74,Crousti' Avoine Superfruits,Bjorg,3229820800745,grains,65g,418,11.0,66.0,10.0,10.0,13.0,40.0,true,,2026-02-14 19:22:01.5504+00,Çıtır Yulaf Ezmesi Süper Meyveler,tahıllar
01c2b0e0-1708-44fd-98bb-cf10aee69fa1,Hydration Vitamin & Caffeine Supplement - Ginger Lemonade,Nuun,811660021744,other,100g,222,0.0,88.9,0.0,0.0,44.4,2222.2,true,,2026-02-14 19:29:02.039772+00,"Hidrasyon, Vitamin ve Kafein Takviyesi - Zencefilli Limonata",diğer
01c33baa-b6c9-431c-8930-a3fc0d010cbd,Tonno In Scatola,Maruzzella,8001820050109,protein,1 portion (52 g),186,24.0,0.0,10.0,,,1500.0,true,,2026-02-14 19:35:08.890306+00,Konserve Ton Balığı,protein
01c5a5a8-b092-4d7d-947f-644475b0132e,GASTRO TEMPURA BATTERED 2 LEMON & HERB BASA FILLETS,"Youngs, Young's",5000205046983,protein,100g,163,16.3,9.4,6.6,0.3,0.5,157.0,true,,2026-02-14 19:32:41.005252+00,GASTRO TEMPURA HAMURUNA KAPLANMIŞ 2 ADET LİMON VE OTLU BASA FILETOSU,protein
01d16977-3eab-457f-b0de-18a5562c231b,Duo Fourré Goût Chocolat 🍫 Noisette 🥜,Belvita,3017760656092,snacks,25.3g,447,7.5,67.2,15.0,5.5,27.7,206.0,true,,2026-02-14 19:44:54.047852+00,Çikolata 🍫 Fındık 🥜 Dolgulu İkili,atıştırmalıklar
01d4292c-53af-4d0c-b7e7-2baf7d94509d,Fajita no beef pieces,Aldi,4061459314359,protein,100g,194,17.2,10.1,8.4,4.6,2.0,176.0,true,,2026-02-14 19:32:20.501827+00,Fajita (dana eti parçaları olmadan),protein
01d729e6-5968-405a-8510-20b1c5c33131,Slimming world Italian-style salmon,,5010482197452,protein,100.0g,213,22.3,3.3,12.1,0.5,1.4,0.0,true,,2026-02-14 19:34:59.671511+00,Zayıflama Dünyası İtalyan usulü somon,protein
01da2c18-d0f4-4d33-8589-c7bfb801f345,veganer Hirtengenuss,Vemondo,4056489794639,dairy,100g,304,0.4,10.1,29.1,0.1,0.1,960.0,true,,2026-02-14 19:36:34.997133+00,vegan çobanın keyfi,günlük
01db9566-f194-49b0-95b4-8adc33fde8b2,Lemonade,Tesco,5000436882763,beverages,100g,12,0.0,2.8,0.0,0.0,2.8,40.0,true,,2026-02-14 19:42:24.898629+00,Limonata,içecekler
01e09708-8eb8-4374-9fa8-55526e402643,Italian plum tomatoes,Sainsbury's,1062045,vegetables,100g,22,1.1,3.8,0.5,0.8,3.8,0.0,true,,2026-02-14 19:42:18.475066+00,İtalyan erik domatesleri,sebze
01e23614-af7c-4523-95fa-5245c72548b9,Instant Noodle Tonkotsu Flavour,Nissin,4897878800025,other,1 package (100 g),450,9.0,60.0,19.0,1.0,3.0,800.0,true,,2026-02-14 19:28:50.830989+00,Tonkotsu Aromalı Hazır Erişte,diğer
01e62f6d-b1b8-442f-a358-8b1246198799,Udon Noodles,Sun Hee,5020580555641,grains,1 serving (100 g),123,3.2,27.0,0.0,,0.0,0.3,true,,2026-02-14 19:39:10.072236+00,Udon Eriştesi,tahıllar
01ec8eec-2fdc-4492-bc3e-d7cf1639f109,Sweet & Salty Nut,Nature Vallley,8410076901019,snacks,30 g,463,9.7,50.0,23.0,10.0,23.3,372.0,true,,2026-02-14 19:20:30.87731+00,Tatlı ve Tuzlu Fındık,atıştırmalıklar
01edac45-7f33-4f84-9dc8-5ce4d6de5598,Frullato 100 frutta mela yogurt banana mirtilli miglio,Cuore di Frutta,8056479500604,dairy,90 g,68,1.6,14.0,1.2,1.9,8.7,6800.0,true,,2026-02-14 19:28:53.72828+00,"Elma, yoğurt, muz, yaban mersini ve darı içeren %100 meyve smoothie'si.",günlük
01f0bbaf-3cd0-450b-8747-96a6458c5b0c,Red Bull zero,Red Bull,90435874,beverages,100g,2,0.0,0.0,0.0,0.0,0.0,8.0,true,,2026-02-14 19:22:54.999822+00,Red Bull sıfır,içecekler
01f5c1bd-61c1-49c5-947e-38eeabb914b5,Muffin à la Farine Complète & 7 Graines,Regent's Park,3513851559636,grains,1 muffin (62.5 g),298,14.8,43.8,5.9,5.0,3.1,336.0,true,,2026-02-14 19:38:11.41268+00,Tam Buğday Unlu ve 7 Tohumlu Muffin,tahıllar
01f9266f-c114-44b2-ad22-cda03b84f211,Salmon steamed Fillets,By sainsbury's,462297,protein,100g,244,22.5,0.5,16.9,0.5,0.5,232.0,true,,2026-02-14 19:34:50.269982+00,Buharda pişirilmiş somon filetosu,protein
01fc6e19-76ec-475e-960a-3fc5458fc629,Coconut milk,"Aldi, Asia Specialities",4088600179131,dairy,0.25 can (100 g),146,1.2,3.1,14.2,0.6,1.5,24.0,true,,2026-02-14 19:35:32.448416+00,Hindistan cevizi sütü,günlük
01fecdb3-4895-475b-912e-2c3cededdaf2,Beurre doux,,3227130551043,dairy,100g,743,0.7,0.6,82.0,0.0,0.6,20.0,true,,2026-02-14 19:25:11.042566+00,Tatlı tereyağı,günlük
01feec04-5533-4d96-9acb-59fc0631750a,2 Escalopes de Dinde à la Normande,"Marque Repère, Pic' Express",3564700405512,protein,100g,190,15.0,15.0,7.4,1.7,2.3,560.0,true,,2026-02-14 19:34:05.953688+00,2 Normande'de Hindi Escalopes,protein
020bf31e-582a-4216-8f07-6c02dcffd082,Peanut butter world ice cream,"Ben & Jerry's,Unilever",76840161027,dairy,0.667 cup (143 g),322,6.3,25.2,23.1,2.1,19.6,147.0,true,,2026-02-14 19:25:15.00999+00,Fıstık ezmesi dünyası dondurması,günlük
020e728d-1b6c-4996-9e56-c9dc5298b7a2,Carrefour The Market Mer du Nord Cuit Décortiqué Crevettes Grises,Carrefour,5400101010925,protein,100g,91,20.0,0.5,1.0,0.5,0.5,760.0,true,,2026-02-14 19:35:21.758576+00,Carrefour The Market Kuzey Denizi Pişmiş Kabuksuz Gri Karides,protein
02100292-e479-43ce-a023-6e6709a6b373,Lower Sugar Maple & Brown Sugar Instant Oatmeal,Quaker,30000268728,grains,1 PACKET (34 g),353,11.8,70.6,5.9,8.8,11.8,706.0,true,,2026-02-14 19:41:30.522346+00,Az Şekerli Akçaağaç ve Esmer Şekerli Hazır Yulaf Ezmesi,tahıllar
021150de-b0d6-4135-8e8d-ce27563eddd2,Shrimps,"Nautica, OceanSea",20639143,protein,100g,281,6.3,5.5,26.0,,4.2,588.0,true,,2026-02-14 19:35:21.758576+00,Karidesler,protein
021606e1-2280-4e84-b4fb-47d697923ab6,Hair vitamins,Sugarbearhair,635797982873,other,2g,15,0.0,4.0,0.0,,3.0,0.0,true,,2026-02-14 19:29:02.039772+00,Saç vitaminleri,diğer
02185075-c9b9-4357-ad4e-8fd6ee834fdf,Slim a Soup Minestrone with Croutons 4 Sachets,Batchelors,5000175409344,other,205g,26,0.6,4.4,0.5,0.5,1.1,220.0,true,,2026-02-14 19:28:50.643174+00,Slim a Soup Minestrone with Croutons 4 Poşet,diğer
0219170f-f41b-420f-b19a-a424bd9eb4fb,Half Sticks Butter,Land O'Lakes,34500151351,dairy,1 Tbsp (14 g),714,0.0,0.0,78.6,,0.0,643.0,true,,2026-02-14 19:25:11.042566+00,Yarım Çubuk Tereyağı,günlük
021a2484-5b74-4df9-8410-a1949100e5ab,Pepsi,PEPSICO,3168930159711,beverages,330 ml,18,0.0,4.6,0.0,,4.6,0.0,true,,2026-02-14 19:42:07.853773+00,Pepsi,içecekler
021f7cda-cd37-42db-982a-40dd553b7ca2,Organic oat drink,Oatly,7394376123337,beverages,100ml,39,1.1,7.2,0.5,0.8,3.4,0.1,true,,2026-02-14 19:35:27.649902+00,Organik yulaf içeceği,içecekler
0237cb64-7579-469b-a91a-e6e764501d3f,Sweet & Salty Umami Crunchies Rice Crackers,Trader Joe's,734233,snacks,1 oz (28 g),536,0.0,60.7,32.1,0.0,10.7,821.0,true,,2026-02-14 19:40:11.010224+00,Tatlı ve Tuzlu Umami Çıtır Pirinç Krakerleri,atıştırmalıklar
024172e3-c5d8-4a90-8dbc-a7d54b047aa8,Ravioli Pur Bœuf (Sauce Italienne),Delicato,26069357,protein,1 serving (400 g),83,3.7,12.1,2.0,1.2,1.3,315.0,true,,2026-02-14 19:32:15.379239+00,Dana Etli Ravioli (İtalyan Soslu),protein
0245402b-6326-48a7-9693-37062b028c21,Fruit and treacle bread,,29296484,grains,100g,244,7.7,48.2,1.3,4.5,18.2,272.0,true,,2026-02-14 19:38:26.734533+00,Meyveli ve pekmezli ekmek,tahıllar
02475813-79e3-49fb-ad56-a3f88c4b3c15,Pipeline Punch,COCA-COLA EUROPEAN PARTNERS NORGE A,5060639126095,beverages,1 can (500 ml),36,0.0,9.0,0.0,,8.5,40.0,true,,2026-02-14 19:27:00.540749+00,Boru Hattı Delme,içecekler
024aadd8-856f-4000-be74-68bfaf73fdba,McCain Frites Friteuses Tradition 1.08 KG,McCain,8710438123876,snacks,100g,139,2.5,24.0,3.1,2.3,0.5,50.0,true,,2026-02-14 19:45:50.659238+00,"McCain Geleneksel Derin Yağda Kızartma Patates Kızartması 1,08 KG",atıştırmalıklar
024fb922-f45e-40c6-9dad-f468d903bd0c,Confiture fraise -30% de sucres,andros,3045320008401,fruits,100g,164,0.3,40.0,0.1,1.1,40.0,0.0,true,,2026-02-14 19:21:43.386748+00,Çilek reçeli - %30 şeker,meyveler
02504b01-8ad7-4942-b365-a46f9f6fe9ef,Chocolate Hazelnut Whip Flavour Vitamin & Protein Bar,FULFIL,5391532120096,snacks,55 g,384,36.4,29.1,16.9,4.7,2.7,0.0,true,,2026-02-14 19:28:57.587973+00,Çikolata Fındık Kreması Aromalı Vitamin ve Protein Barı,atıştırmalıklar
02571cac-25f4-46aa-b05e-26cb3ab9f886,Monster Energy Ultra Sunrise,Monster,70847020905,beverages,1 can (16 fl oz),2,0.0,1.1,0.0,,0.0,28.5,true,,2026-02-14 19:27:00.540749+00,Monster Energy Ultra Sunrise,içecekler
0257d848-1efe-4c4e-9d87-c5adc35bcfa2,Instant Oatmeal - Oats And Flax,Simply Nature,4061459703139,grains,40g,375,10.0,72.5,6.3,7.5,22.5,300.0,true,,2026-02-14 19:41:20.69552+00,Hazır Yulaf Ezmesi - Yulaf ve Keten Tohumu,tahıllar
02592501-422f-4365-ad3f-a4d75b0ed380,Turkey Bacon,Aldi,4099100130836,protein,1 serving (15 g),200,13.3,0.0,10.0,0.0,0.0,933.0,true,,2026-02-14 19:34:14.379625+00,Hindi pastırması,protein
025e1765-10d5-4199-af06-f6f673501768,Cordon bleu de dinde 100% filets,Père Dodu,3596690758576,protein,100g,194,14.0,14.0,8.7,2.1,1.4,480.0,true,,2026-02-14 19:34:05.953688+00,%100 hindi cordon bleu,protein
025fa36b-c80e-4752-a10e-5d2bdb2570bd,Calvo - Tuna steak in sunflower oil,Calvo,8410090010636,protein,100g,367,17.0,0.0,33.0,,0.0,440.0,true,,2026-02-14 19:35:08.890306+00,Calvo - Ayçiçek yağında ton balığı bifteği,protein
02677f2b-07e8-4f21-8442-254885cd44be,Light & free a boire skyr saveur framboise et jus de goji265ml x 1,"Danone, Light & free, Light & free flavor",3033491611896,beverages,269 g (Pot),59,5.5,8.0,0.2,,7.8,64.0,true,,2026-02-14 19:21:48.24307+00,"Hafif ve kolay içilebilir skyr, ahududu ve goji suyu aromalı, 265 ml x 1",içecekler
02702fde-56df-4448-831d-96da9e35d880,Limonade,Eco+,3450970004657,beverages,20cl,1,0.0,0.0,0.0,0.0,0.0,0.0,true,,2026-02-14 19:42:07.853773+00,Limonata,içecekler
02720b4d-974e-4a31-bd82-2bf3687b0f54,Nachos,Hacendado,8480000336408,snacks,100g,481,8.2,61.0,22.0,6.3,3.1,200.0,true,,2026-02-14 19:45:42.357466+00,Nachos,atıştırmalıklar
0275558b-7e35-4368-b75f-50a8d4cc8614,Mutti Parma Vegan Bolognese with Pea Protein,Mutti,8005110003813,grains,100g,159,6.5,6.3,12.0,2.0,3.6,400.0,true,,2026-02-14 19:39:22.960592+00,Mutti Parma Vegan Bolonez Sosu Bezelye Proteini ile,tahıllar
02780118-4fb5-4e5a-a313-be1d13411a09,Butter basted chicken breast,M&S,330626,protein,100g,126,27.2,0.1,1.7,0.6,0.1,334.0,true,,2026-02-14 19:31:27.824166+00,Tereyağında marine edilmiş tavuk göğsü,protein
0278bf70-4f9e-4882-9a0b-96ec81e69e39,100% cacao puro natural,VALOR,8410109115543,snacks,100g,339,25.0,17.0,11.0,34.0,1.0,20.0,true,,2026-02-14 19:43:55.470008+00,%100 saf doğal kakao,atıştırmalıklar
02795c10-95c7-40bb-86cd-592f5da8cb45,British Wagyu Burgers,Specially Selected,4088600562445,protein,1 burger (140 g),223,24.4,4.1,12.0,0.0,0.3,289.0,true,,2026-02-14 19:31:56.124568+00,İngiliz Wagyu Burgerleri,protein
028c2c6d-8ad1-49f0-ad17-4074e4337683,"Instant Oatmeal Variety Pack - Apple Cinnamon, Multigrain Raisin, Flax Plus, Maple Nut","Nature s path, Nature's Path",58449450009,grains,1 portion (50 g),360,8.0,78.0,2.0,8.0,36.0,200.0,true,,2026-02-14 19:41:30.522346+00,"Hazır Yulaf Ezmesi Çeşit Paketi - Elma Tarçınlı, Çok Tahıllı Kuru Üzümlü, Keten Tohumlu, Akçaağaç Şuruplu Fındıklı",tahıllar
0296059c-c487-422c-90eb-c75275431487,Mini-Toasts Grillés,Roger,3273670000312,grains,3.75 g,420,12.0,71.8,8.5,4.1,4.5,669.0,true,,2026-02-14 19:38:29.417084+00,Mini Tostlar,tahıllar
0296cebf-6d24-46c0-8a2d-813ab44e293a,Fruity Taste Berry Mix,BULLIT Energy Drink,4337256386791,beverages,100 ml,53,0.0,12.5,0.0,,12.5,16.0,true,,2026-02-14 19:27:05.637594+00,Meyveli Tat Karışımı,içecekler
029a293c-5700-4770-ada1-20613c36ebb1,West Country Luxury Yogurt Honey & Ginger,Marks & Spencer,518963,dairy,100g,146,3.6,15.6,7.7,,14.9,40.0,true,,2026-02-14 19:37:40.984219+00,Batı Ülkesi Lüks Yoğurt Bal ve Zencefil,günlük
02a3f90e-9a7e-473c-8114-f8bbaab42f38,Lait fermenté au lait entier au bifidus nature 4x125g,U,3256224223597,dairy,100g,63,3.5,4.2,3.6,0.0,4.2,52.0,true,,2026-02-14 19:37:40.984219+00,Bifiduslu doğal tam yağlı fermente süt 4x125g,günlük
02b36798-1e6f-42f7-aa46-a8f470e14ca6,Fuze Tea Pfirsich Hibiskus,"Fuze Tea, Coca-Cola",5000112642285,beverages,250ml,19,0.0,4.3,0.0,,4.3,12.0,true,,2026-02-14 19:43:29.083363+00,Fuze Çayı Şeftali Hibiskus,içecekler
02b4aa56-5ab9-4394-91b4-e7638957b610,Vanilla Macchiato,Starbucks,5711953067747,beverages,220 ml,60,2.8,8.9,1.4,,8.6,36.0,true,,2026-02-14 19:43:04.763447+00,Vanilyalı Macchiato,içecekler
02b4e31d-33ca-489f-9166-51ba5aaf82ee,Danio cerise,Danio,5410146421037,beverages,165g,105,5.8,13.9,2.9,0.2,13.1,40.0,true,,2026-02-14 19:21:48.24307+00,Kiraz Danio,içecekler
02b6f13a-ae95-45a7-8453-bd8d5d463bca,Galettes Bretonnes Pur Beurre,Sondey,20093709,snacks,100g,496,7.4,70.4,20.0,,24.2,368.0,true,,2026-02-14 19:44:54.047852+00,Saf Tereyağlı Breton Kurabiyesi,atıştırmalıklar
02bab60f-8779-4195-aa52-5b5702a0b296,Solevita Orangensaft,Solevita,20007997,beverages,20g,26,0.1,6.1,0.0,0.1,6.1,40.0,true,,2026-02-14 19:42:32.064855+00,Solevita portakal suyu,içecekler
02baca80-9285-4352-bcb4-d43cd1a8abb3,Ultra Watermelon,Monster Energy,5060896623573,beverages,100g,11,0.5,1.3,0.0,0.0,0.0,40.0,true,,2026-02-14 19:27:05.637594+00,Ultra Karpuz,içecekler
02bbe3dc-d5cb-404c-96eb-692cf3f38b6d,Classic Basmati Rice,Aldi,4088600289090,protein,1 serving (188 g),124,2.8,26.5,0.7,0.6,,0.0,true,,2026-02-14 19:40:26.38005+00,Klasik Basmati Pirinci,protein
02be0cdd-a658-4013-8c3e-951d352cd0c6,Spaghetti n° 12,De Cecco,8001250120120,grains,100g,351,14.0,69.0,1.5,2.9,3.4,0.0,true,,2026-02-14 19:38:33.7193+00,Spagetti No. 12,tahıllar
02c6f265-55f1-4734-9c01-dc905328b1bf,Korean Beef Chilli,The Gym Kitchen,5060084345553,protein,1.0 serving (400.0 g),101,8.0,10.7,2.9,2.6,1.6,147.0,true,,2026-02-14 19:32:11.196206+00,Kore Usulü Acılı Dana Eti,protein
02c84866-28da-451f-b98f-6c9e989a20a6,"Plátano, mandarina y pera",Hacendado,8480000032980,beverages,130g,74,0.6,17.0,0.1,1.5,13.7,12.0,true,,2026-02-14 19:28:52.195136+00,"Muz, mandalina ve armut",içecekler
02cc2227-9de0-44c0-bf20-4efb146d881c,Whey protein bar,,817719020430,snacks,1 BAR (46 g),413,34.8,30.4,17.4,2.2,6.5,435.0,true,,2026-02-14 19:24:24.01332+00,Peynir altı suyu protein barı,atıştırmalıklar
02ccbcea-6af2-4918-9f7d-b51a742cd398,Jus de pomme 100% non filtré,"C'est qui le patron ?!, La marque du consommateur, Carrefour",3700490809448,beverages,150ml,44,0.5,10.0,0.5,0.5,9.8,4.0,true,,2026-02-14 19:42:18.475066+00,%100 filtrelenmemiş elma suyu,içecekler
02d18252-1c7d-48d8-bc82-11004de79b11,madeleines,St Michel,3178530408539,snacks,100g,419,5.5,54.0,21.0,1.5,23.0,284.0,true,,2026-02-14 19:33:18.904218+00,madeleinler,atıştırmalıklar
02d3e2f6-1831-4251-aca2-892ca4b99709,Natural Fat Free Greek Recipe Strained Yoghurt,FAGE,5201054017418,dairy,1 portion (100 g),54,10.3,3.0,0.0,,3.0,39.0,true,,2026-02-14 19:35:27.649902+00,Doğal Yağsız Yunan Tarifi Süzme Yoğurt,günlük
02d47f96-f3ba-4b07-89a3-12527b13ebea,"Filet Bleu - Organic Petit Beurre Biscuits with Milk Chocolate, 150g (5.3oz) Box",Filet Bleu,3556940811789,snacks,100g,512,7.4,61.0,26.0,,35.0,192.0,true,,2026-02-14 19:28:14.252797+00,"Filet Bleu - Sütlü Çikolatalı Organik Petit Beurre Bisküvi, 150g (5.3oz) Kutu",atıştırmalıklar
02d4f7a4-9ef3-48d2-8045-2966fd1a56be,Semi Skimmed Milk,Arla Cravendale,5000181024029,dairy,1 serving (100 ml),49,3.6,4.8,1.7,,4.8,39.0,true,,2026-02-14 19:35:47.36892+00,Yarı Yağlı Süt,günlük
02d9435d-011b-4ac9-86e4-d115b77c2df7,Pistacia Style Mousse High-Protein,Ehrmann,4002971287707,dairy,1 portion (200 g),76,10.0,6.2,1.8,1.2,4.0,0.0,true,,2026-02-14 19:44:38.61695+00,Pistacia Stili Yüksek Proteinli Mus,günlük
02d9a43f-6c93-43ec-b5b8-f86d4bfd7d70,Red Leicester,Creamfields,5057967013944,dairy,1 serving (100 g),403,25.0,0.5,33.6,,0.1,680.0,true,,2026-02-14 19:36:50.689409+00,Kırmızı Leicester,günlük
02dabeef-b78f-4a16-93c0-54b3de8ca00d,Picnic Eggs,Quorn,5019503047615,protein,3.0 eggs (60.0 g),250,13.7,18.3,12.7,4.3,1.8,433.0,true,,2026-02-14 19:33:25.276027+00,Piknik Yumurtaları,protein
02de5b25-14ed-4cac-93e8-277f128436d3,Tropico,Tropico,5449000281555,beverages,100g,35,0.0,8.5,0.0,0.0,8.5,12.0,true,,2026-02-14 19:42:09.636615+00,Tropik,içecekler
02e3e7ed-2404-4cba-bd21-7dfaac446d86,Shanghai,M&S Food,419543,protein,1 serving (400 g),136,7.4,16.8,4.6,1.8,1.0,332.0,true,,2026-02-14 19:32:20.501827+00,Şanghay,protein
02e440f4-5131-47f7-9d40-6baa8bb33989,Redbull sukkerfri,Red bull norway as,90433924,beverages,100 g,3,0.0,0.0,0.0,,,39.0,true,,2026-02-14 19:27:05.637594+00,Şekersiz Redbull,içecekler
02e9dcea-94d9-4294-80ae-f553d320d790,Piña en su jugo,Hacendado,8480000152565,beverages,61.25 g,47,0.4,11.4,0.0,,11.0,1.2,true,,2026-02-14 19:42:18.475066+00,Kendi suyunda ananas,içecekler
02ecdc55-6a50-42c1-9ae9-005fde4850d8,CHICKEN NOODLE SOUP,Panera Bread,77958690416,other,1g,120,,,,,,0.0,true,,2026-02-14 19:28:46.350917+00,TAVUKLU ERİŞTE ÇORBASI,diğer
02ee9ab5-9134-4b32-b9d1-a09548bacdd5,"Viande Hachée Pur Bœuf, Prêt à Cuisiner, Charal",Charal,3181231001374,protein,100g,209,19.0,6.3,15.0,0.0,0.0,72.0,true,,2026-02-14 19:32:20.501827+00,"Charal Saf Sığır Kıyması, Pişirmeye Hazır",protein
02efe7d6-6282-464a-be3d-77404717ba4e,Pringles Cașcaval,Pringles,5053990106981,snacks,30g,514,6.4,55.0,29.0,3.5,1.4,560.0,true,,2026-02-14 19:45:39.810719+00,Pringles Peyniri,atıştırmalıklar
02f00e61-5dee-43f9-941d-ef916ac21a88,"Sockeye Salmon, Wild Red Pacific",Clover leaf,61362401003,protein,0.25 can (55 g),127,20.0,0.0,5.5,,,327.0,true,,2026-02-14 19:32:58.189416+00,"Sockeye Somonu, Yabani Kırmızı Pasifik",protein
02f0ff56-ac0e-4b9b-a051-ab4760d96836,Soft White,Hovis,5010003000131,grains,1 slice (40 g),232,8.8,44.7,1.8,2.5,3.5,355.0,true,,2026-02-14 19:37:57.315099+00,Yumuşak Beyaz,tahıllar
02fe02f7-e5e1-404d-b1e1-aa452ee6e1d3,Organic Brown Rice & Quinoa Fusilli Pasta,Trader Joe's,515245,grains,56g,357,8.9,76.8,2.7,3.6,0.0,0.0,true,,2026-02-14 19:40:26.38005+00,Organik Kahverengi Pirinç ve Kinoalı Düdük Makarna,tahıllar
03010b65-2083-451b-b399-06ae5da5e6f7,Penne,alsi,4088600107363,grains,1 portion (194 g),181,6.2,36.5,0.7,1.6,1.5,0.0,true,,2026-02-14 19:38:51.869142+00,Penne,tahıllar
0301205f-faf8-48f0-a697-a28c65c84b5d,Tria Couscous Moyen,Tria,6111012100511,grains,100g,354,12.0,72.0,9.0,,1.0,0.0,true,,2026-02-14 19:38:35.512292+00,Tria Orta Boy Kuskus,tahıllar
030135ba-e318-4676-a0b7-6c95dea35c33,Gouda Slices,Sainsbury's,1222685,dairy,1 slice (25 g),347,23.9,0.5,27.9,0.5,0.5,551.0,true,,2026-02-14 19:36:34.997133+00,Gouda Dilimleri,günlük
0308a3dc-3247-41ce-bb59-fc408175cfdf,HIPRO Saveur Vanille,"Danone, Hipro, Hipro drinks",3033491601910,beverages,330 g,51,7.6,4.9,0.1,,4.9,80.0,true,,2026-02-14 19:37:19.897643+00,HIPRO Vanilya Aromalı,içecekler
030a7aac-9738-4432-b7bd-3193c71749f1,Suzana,,6111249311438,protein,100g,198,27.0,0.0,10.0,0.0,0.0,480.0,true,,2026-02-14 19:35:04.276815+00,Susanna,protein
030ae777-b507-4b3c-898d-f89a94685cce,Thai Chili Rice Crackers,M&S,796828,snacks,1 serving (30 g),543,4.0,60.0,31.7,0.7,11.7,930.0,true,,2026-02-14 19:40:05.731443+00,Tayland Acılı Pirinç Krakerleri,atıştırmalıklar
030daf86-7488-484a-a00b-cd527b98cdb5,Barquette Fraise,Sondey,20213671,snacks,"6,7 g",366,5.0,76.8,3.9,,53.2,136.0,true,,2026-02-14 19:45:34.289883+00,Çilek sepeti,atıştırmalıklar
031096d2-fc14-4121-878f-b7a8fbf61d97,Elite Whey High Protein Bar - Milk Choc Fudge Brownie,Coles,9348372593104,protein,100g,242,30.0,8.0,9.7,10.0,4.2,156.7,true,,2026-02-14 19:24:09.652166+00,Elite Whey Yüksek Proteinli Bar - Sütlü Çikolatalı Fudge Brownie,protein
